Height,Weight,Sex,Shifted Height,Shifted Weight,Sex,,Avg height,Avg weight
176.33,49.43,Female,14.97957333,-18.97061,0,,,
156.1,66.25,Male,-5.250426667,-2.15061,1,,,
173.9,76.01,Male,12.54957333,7.60939,1,,,
158.94,81.61,Male,-2.410426667,13.20939,1,,,
147.41,61.91,Female,-13.94042667,-6.49061,0,,,
150.52,59.49,Female,-10.83042667,-8.91061,0,,,
168.62,82.83,Male,7.269573333,14.42939,1,,,
173.12,78.02,Male,11.76957333,9.61939,1,,,
145.94,55.83,Female,-15.41042667,-12.57061,0,,,
157.96,56.74,Female,-3.390426667,-11.66061,0,,,
150.77,51.14,Female,-10.58042667,-17.26061,0,,,
152.26,61.6,Female,-9.090426667,-6.80061,0,,,
149.69,55.3,Female,-11.66042667,-13.10061,0,,,
153.66,76.01,Female,-7.690426667,7.60939,0,,,
163.33,63.26,Female,1.979573333,-5.14061,0,,,
155.2,63.69,Female,-6.150426667,-4.71061,0,,,
152.98,85.11,Female,-8.370426667,16.70939,0,,,
157.16,59.08,Female,-4.190426667,-9.32061,0,,,
153.83,39.29,Female,-7.520426667,-29.11061,0,,,
159.67,55.78,Female,-1.680426667,-12.62061,0,,,
151.37,58.45,Female,-9.980426667,-9.95061,0,,,
152.78,61.6,Female,-8.570426667,-6.80061,0,,,
149.86,71.7,Female,-11.49042667,3.29939,0,,,
171.64,67.38,Male,10.28957333,-1.02061,1,,,
171.6,89.63,Male,10.24957333,21.22939,1,,,
167.81,71.16,Male,6.459573333,2.75939,1,,,
157.41,75.03,Male,-3.940426667,6.62939,1,,,
174.86,35.64,Male,13.50957333,-32.76061,1,,,
150.08,57.51,Female,-11.27042667,-10.89061,0,,,
172.46,79.9,Male,11.10957333,11.49939,1,,,
178.35,71.66,Male,16.99957333,3.25939,1,,,
160.99,78.77,Male,-0.360426667,10.36939,1,,,
168.22,87.75,Male,6.869573333,19.34939,1,,,
172.27,95.49,Male,10.91957333,27.08939,1,,,
156.51,59.47,Male,-4.840426667,-8.93061,1,,,
193.03,55.75,Male,31.67957333,-12.65061,1,,,
168.94,64.92,Female,7.589573333,-3.48061,0,,,
141.32,57.4,Female,-20.03042667,-11.00061,0,,,
166.25,77.28,Male,4.899573333,8.87939,1,,,
185.23,48.79,Male,23.87957333,-19.61061,1,,,
134.78,66.86,Female,-26.57042667,-1.54061,0,,,
158.57,52.22,Female,-2.780426667,-16.18061,0,,,
159.83,69.86,Female,-1.520426667,1.45939,0,,,
145.36,56.85,Female,-15.99042667,-11.55061,0,,,
146.89,75.39,Female,-14.46042667,6.98939,0,,,
157.46,79.06,Male,-3.890426667,10.65939,1,,,
174.27,85.69,Male,12.91957333,17.28939,1,,,
172.55,90.72,Male,11.19957333,22.31939,1,,,
152.02,56.25,Female,-9.330426667,-12.15061,0,,,
170.83,63.47,Female,9.479573333,-4.93061,0,,,
163.25,46.81,Female,1.899573333,-21.59061,0,,,
161.54,89.86,Male,0.189573333,21.45939,1,,,
185.05,76.95,Male,23.69957333,8.54939,1,,,
144.51,58.5,Female,-16.84042667,-9.90061,0,,,
143.11,68.92,Female,-18.24042667,0.51939,0,,,
150.52,62.86,Female,-10.83042667,-5.54061,0,,,
176.69,84.85,Male,15.33957333,16.44939,1,,,
151.97,98.4,Male,-9.380426667,29.99939,1,,,
165.39,101.03,Male,4.039573333,32.62939,1,,,
169.32,47.43,Male,7.969573333,-20.97061,1,,,
129.04,78.03,Female,-32.31042667,9.62939,0,,,
160.95,75.9,Female,-0.400426667,7.49939,0,,,
154.64,79.92,Male,-6.710426667,11.51939,1,,,
154.55,85.72,Female,-6.800426667,17.31939,0,,,
125.27,75.05,Female,-36.08042667,6.64939,0,,,
141.54,49.79,Female,-19.81042667,-18.61061,0,,,
162.5,39.29,Female,1.149573333,-29.11061,0,,,
133.99,68.01,Female,-27.36042667,-0.39061,0,,,
141.73,40.46,Female,-19.62042667,-27.94061,0,,,
173.44,95.32,Male,12.08957333,26.91939,1,,,
194.23,57.07,Male,32.87957333,-11.33061,1,,,
153.99,63.46,Female,-7.360426667,-4.94061,0,,,
157.14,70.24,Female,-4.210426667,1.83939,0,,,
188.02,70.28,Male,26.66957333,1.87939,1,,,
163.21,69.2,Male,1.859573333,0.79939,1,,,
189.08,60.31,Male,27.72957333,-8.09061,1,,,
152.59,80.71,Female,-8.760426667,12.30939,0,,,
159.62,67.48,Female,-1.730426667,-0.92061,0,,,
143.25,64.36,Female,-18.10042667,-4.04061,0,,,
167.63,81.05,Female,6.279573333,12.64939,0,,,
159.51,102.62,Male,-1.840426667,34.21939,1,,,
156.89,78.02,Male,-4.460426667,9.61939,1,,,
155.68,87.51,Male,-5.670426667,19.10939,1,,,
147.18,69.32,Female,-14.17042667,0.91939,0,,,
139.85,79.4,Female,-21.50042667,10.99939,0,,,
172.45,75.81,Male,11.09957333,7.40939,1,,,
167.19,66.76,Male,5.839573333,-1.64061,1,,,
160.29,79.32,Male,-1.060426667,10.91939,1,,,
167.7,59.64,Female,6.349573333,-8.76061,0,,,
159.31,69.47,Female,-2.040426667,1.06939,0,,,
147.56,44.2,Female,-13.79042667,-24.20061,0,,,
173.35,58.26,Male,11.99957333,-10.14061,1,,,
171.98,61.03,Female,10.62957333,-7.37061,0,,,
149.66,63.18,Female,-11.69042667,-5.22061,0,,,
143.05,56.83,Female,-18.30042667,-11.57061,0,,,
158.77,69.42,Male,-2.580426667,1.01939,1,,,
180.92,73.04,Male,19.56957333,4.63939,1,,,
179.12,41.24,Male,17.76957333,-27.16061,1,,,
151.33,50.93,Female,-10.02042667,-17.47061,0,,,
173.93,65.32,Female,12.57957333,-3.08061,0,,,
153.73,46.52,Female,-7.620426667,-21.88061,0,,,
170.33,64.48,Male,8.979573333,-3.92061,1,,,
184.69,82.08,Male,23.33957333,13.67939,1,,,
178.03,75.52,Male,16.67957333,7.11939,1,,,
165.57,65.12,Female,4.219573333,-3.28061,0,,,
146.15,73.85,Female,-15.20042667,5.44939,0,,,
146.44,48.92,Female,-14.91042667,-19.48061,0,,,
168.22,51.34,Female,6.869573333,-17.06061,0,,,
169.97,86.57,Male,8.619573333,18.16939,1,,,
161.38,87.24,Male,0.029573333,18.83939,1,,,
143.11,74.01,Female,-18.24042667,5.60939,0,,,
151.03,50.18,Female,-10.32042667,-18.22061,0,,,
159.89,65.86,Female,-1.460426667,-2.54061,0,,,
167.54,62.77,Male,6.189573333,-5.63061,1,,,
191.73,64.6,Male,30.37957333,-3.80061,1,,,
162.53,58.5,Female,1.179573333,-9.90061,0,,,
167.74,60.71,Female,6.389573333,-7.69061,0,,,
160.88,77.8,Female,-0.470426667,9.39939,0,,,
127.3,49.13,Female,-34.05042667,-19.27061,0,,,
169.5,63.47,Male,8.149573333,-4.93061,1,,,
164.72,53.13,Male,3.369573333,-15.27061,1,,,
152.62,53.17,Female,-8.730426667,-15.23061,0,,,
141.75,65.41,Female,-19.60042667,-2.99061,0,,,
175.31,54.45,Female,13.95957333,-13.95061,0,,,
175.09,71.39,Male,13.73957333,2.98939,1,,,
164.73,64.46,Female,3.379573333,-3.94061,0,,,
145.06,67.56,Female,-16.29042667,-0.84061,0,,,
148.21,50.97,Female,-13.14042667,-17.43061,0,,,
166.39,121.98,Male,5.039573333,53.57939,1,,,
170.01,61.17,Male,8.659573333,-7.23061,1,,,
177.82,52.37,Male,16.46957333,-16.03061,1,,,
155.21,63.03,Male,-6.140426667,-5.37061,1,,,
163.24,60.13,Male,1.889573333,-8.27061,1,,,
147.23,80.2,Female,-14.12042667,11.79939,0,,,
151.11,42.27,Female,-10.24042667,-26.13061,0,,,
128.89,60.18,Female,-32.46042667,-8.22061,0,,,
152.34,50.74,Female,-9.010426667,-17.66061,0,,,
184.09,92.51,Male,22.73957333,24.10939,1,,,
172.38,78.8,Male,11.02957333,10.39939,1,,,
168.75,91.74,Male,7.399573333,23.33939,1,,,
170.4,83.71,Male,9.049573333,15.30939,1,,,
142.56,52.48,Female,-18.79042667,-15.92061,0,,,
164.21,62.54,Female,2.859573333,-5.86061,0,,,
157.52,45.13,Female,-3.830426667,-23.27061,0,,,
167.58,79.42,Female,6.229573333,11.01939,0,,,
150.38,49.15,Female,-10.97042667,-19.25061,0,,,
187.92,75.85,Male,26.56957333,7.44939,1,,,
187.83,102.41,Male,26.47957333,34.00939,1,,,
140.69,58.12,Female,-20.66042667,-10.28061,0,,,
167.64,52.05,Female,6.289573333,-16.35061,0,,,
142.32,55.19,Female,-19.03042667,-13.21061,0,,,
188.07,77.35,Male,26.71957333,8.94939,1,,,
178.93,70.57,Male,17.57957333,2.16939,1,,,
172.72,35.32,Male,11.36957333,-33.08061,1,,,
184.71,84.39,Male,23.35957333,15.98939,1,,,
155.17,89.21,Male,-6.180426667,20.80939,1,,,
187.9,88.32,Male,26.54957333,19.91939,1,,,
154.21,41.44,Female,-7.140426667,-26.96061,0,,,
157.24,58.14,Female,-4.110426667,-10.26061,0,,,
143.63,37.77,Female,-17.72042667,-30.63061,0,,,
139.79,61.68,Female,-21.56042667,-6.72061,0,,,
137.93,75.13,Female,-23.42042667,6.72939,0,,,
165.9,62.56,Female,4.549573333,-5.84061,0,,,
165.34,65.93,Male,3.989573333,-2.47061,1,,,
156.86,61.34,Female,-4.490426667,-7.06061,0,,,
167.77,85.94,Male,6.419573333,17.53939,1,,,
166.74,40.36,Male,5.389573333,-28.04061,1,,,
159.2,52.71,Male,-2.150426667,-15.69061,1,,,
173.33,64.14,Male,11.97957333,-4.26061,1,,,
177.14,73.4,Male,15.78957333,4.99939,1,,,
175.91,48.81,Male,14.55957333,-19.59061,1,,,
149.14,63.59,Female,-12.21042667,-4.81061,0,,,
157.12,69.36,Female,-4.230426667,0.95939,0,,,
157.7,48.85,Female,-3.650426667,-19.55061,0,,,
153.33,66.82,Female,-8.020426667,-1.58061,0,,,
169.91,67.55,Male,8.559573333,-0.85061,1,,,
166.22,76.68,Male,4.869573333,8.27939,1,,,
171.77,71.52,Male,10.41957333,3.11939,1,,,
152.02,45.92,Female,-9.330426667,-22.48061,0,,,
157.87,46.52,Female,-3.480426667,-21.88061,0,,,
182.65,79.41,Male,21.29957333,11.00939,1,,,
161.87,71.16,Male,0.519573333,2.75939,1,,,
161,73.67,Male,-0.350426667,5.26939,1,,,
175.25,88.1,Male,13.89957333,19.69939,1,,,
183.09,85.6,Male,21.73957333,17.19939,1,,,
193.8,59.01,Male,32.44957333,-9.39061,1,,,
155.76,71.53,Female,-5.590426667,3.12939,0,,,
192.23,69.69,Male,30.87957333,1.28939,1,,,
157.75,57.92,Female,-3.600426667,-10.48061,0,,,
152.69,50.98,Female,-8.660426667,-17.42061,0,,,
143.46,45.75,Female,-17.89042667,-22.65061,0,,,
170.22,49.09,Male,8.869573333,-19.31061,1,,,
185.54,64.78,Male,24.18957333,-3.62061,1,,,
169.59,59.31,Female,8.239573333,-9.09061,0,,,
170.5,52,Female,9.149573333,-16.40061,0,,,
179.79,70.01,Male,18.43957333,1.60939,1,,,
179.02,96.5,Male,17.66957333,28.09939,1,,,
171.82,84.93,Male,10.46957333,16.52939,1,,,
142.69,63.84,Female,-18.66042667,-4.56061,0,,,
175.17,82.76,Male,13.81957333,14.35939,1,,,
164.39,54.68,Male,3.039573333,-13.72061,1,,,
171.39,96.39,Male,10.03957333,27.98939,1,,,
175.92,82.46,Male,14.56957333,14.05939,1,,,
179.06,62.35,Male,17.70957333,-6.05061,1,,,
171.63,102.02,Male,10.27957333,33.61939,1,,,
152.96,50.49,Female,-8.390426667,-17.91061,0,,,
147.51,58.1,Female,-13.84042667,-10.30061,0,,,
175.29,86.34,Male,13.93957333,17.93939,1,,,
184.23,88.52,Male,22.87957333,20.11939,1,,,
161.87,80.03,Female,0.519573333,11.62939,0,,,
151.35,35.47,Female,-10.00042667,-32.93061,0,,,
156.15,48.41,Female,-5.200426667,-19.99061,0,,,
146.89,42.76,Female,-14.46042667,-25.64061,0,,,
151.32,57.22,Female,-10.03042667,-11.18061,0,,,
139.66,48.29,Female,-21.69042667,-20.11061,0,,,
178.04,67.51,Male,16.68957333,-0.89061,1,,,
146.88,78.39,Male,-14.47042667,9.98939,1,,,
164.81,89.24,Male,3.459573333,20.83939,1,,,
183.62,78.57,Male,22.26957333,10.16939,1,,,
184.12,91.9,Male,22.76957333,23.49939,1,,,
143.67,79.15,Female,-17.68042667,10.74939,0,,,
172,54.68,Female,10.64957333,-13.72061,0,,,
161.78,56.91,Female,0.429573333,-11.49061,0,,,
154.76,64.01,Female,-6.590426667,-4.39061,0,,,
159.35,47.31,Female,-2.000426667,-21.09061,0,,,
162.55,71.29,Male,1.199573333,2.88939,1,,,
188.97,73.52,Male,27.61957333,5.11939,1,,,
182.8,109.88,Male,21.44957333,41.47939,1,,,
184.56,37.57,Male,23.20957333,-30.83061,1,,,
146.34,59.44,Female,-15.01042667,-8.96061,0,,,
143.39,69.27,Female,-17.96042667,0.86939,0,,,
156.1,48.33,Female,-5.250426667,-20.07061,0,,,
157.87,50.89,Female,-3.480426667,-17.51061,0,,,
164.89,59.26,Female,3.539573333,-9.14061,0,,,
151.89,43.19,Female,-9.460426667,-25.21061,0,,,
158.67,60.3,Male,-2.680426667,-8.10061,1,,,
192.91,76.13,Male,31.55957333,7.72939,1,,,
167.96,78.21,Male,6.609573333,9.80939,1,,,
143.79,60.21,Female,-17.56042667,-8.19061,0,,,
167.58,108.83,Male,6.229573333,40.42939,1,,,
171.51,89.66,Male,10.15957333,21.25939,1,,,
160.82,70.01,Male,-0.530426667,1.60939,1,,,
175.32,92.43,Male,13.96957333,24.02939,1,,,
156.76,70.03,Male,-4.590426667,1.62939,1,,,
171.73,52.17,Male,10.37957333,-16.23061,1,,,
155.54,72.82,Female,-5.810426667,4.41939,0,,,
164.6,73.3,Female,3.249573333,4.89939,0,,,
179.52,68.29,Male,18.16957333,-0.11061,1,,,
185.34,56.26,Male,23.98957333,-12.14061,1,,,
173.93,83.22,Male,12.57957333,14.81939,1,,,
168.92,68.24,Male,7.569573333,-0.16061,1,,,
147.89,69.5,Female,-13.46042667,1.09939,0,,,
156.77,47.79,Female,-4.580426667,-20.61061,0,,,
150.56,49.66,Female,-10.79042667,-18.74061,0,,,
169.54,74.02,Female,8.189573333,5.61939,0,,,
146.66,63.9,Female,-14.69042667,-4.50061,0,,,
160.65,24.14,Male,-0.700426667,-44.26061,1,,,
164.89,106.55,Male,3.539573333,38.14939,1,,,
157.74,95.91,Male,-3.610426667,27.50939,1,,,
147.84,70.85,Male,-13.51042667,2.44939,1,,,
166.08,80.18,Male,4.729573333,11.77939,1,,,
160.73,97.77,Male,-0.620426667,29.36939,1,,,
179.78,115.05,Male,18.42957333,46.64939,1,,,
152.52,85.35,Female,-8.830426667,16.94939,0,,,
145.73,59.41,Female,-15.62042667,-8.99061,0,,,
145.99,65.87,Female,-15.36042667,-2.53061,0,,,
176.04,73.03,Male,14.68957333,4.62939,1,,,
160.65,64.16,Male,-0.700426667,-4.24061,1,,,
174.69,89.17,Male,13.33957333,20.76939,1,,,
160.02,89.58,Male,-1.330426667,21.17939,1,,,
188.66,66.89,Male,27.30957333,-1.51061,1,,,
167.48,45.69,Female,6.129573333,-22.71061,0,,,
153.23,55.09,Female,-8.120426667,-13.31061,0,,,
160.12,62.97,Male,-1.230426667,-5.43061,1,,,
143.81,73.38,Male,-17.54042667,4.97939,1,,,
168.33,94.33,Male,6.979573333,25.92939,1,,,
166.49,76.26,Male,5.139573333,7.85939,1,,,
117.23,70.28,Female,-44.12042667,1.87939,0,,,
155.56,72.59,Female,-5.790426667,4.18939,0,,,
153.75,68.66,Female,-7.600426667,0.25939,0,,,
136.8,51.98,Female,-24.55042667,-16.42061,0,,,
173.54,95.08,Male,12.18957333,26.67939,1,,,
169.8,85.9,Male,8.449573333,17.49939,1,,,
161.77,58.85,Female,0.419573333,-9.55061,0,,,
142.41,56.22,Female,-18.94042667,-12.18061,0,,,
166.62,82.8,Female,5.269573333,14.39939,0,,,
160.62,70.77,Female,-0.730426667,2.36939,0,,,
168.61,38.38,Male,7.259573333,-30.02061,1,,,
175.11,81.72,Male,13.75957333,13.31939,1,,,
167.98,89.93,Male,6.629573333,21.52939,1,,,
172.8,79.67,Male,11.44957333,11.26939,1,,,
164.2,75.25,Male,2.849573333,6.84939,1,,,
171.2,42.74,Female,9.849573333,-25.66061,0,,,
150.91,63.9,Female,-10.44042667,-4.50061,0,,,
163.73,80.91,Male,2.379573333,12.50939,1,,,
174.34,93.84,Male,12.98957333,25.43939,1,,,
153.14,69.41,Female,-8.210426667,1.00939,0,,,
163.31,61.12,Female,1.959573333,-7.28061,0,,,
127.83,61.19,Female,-33.52042667,-7.21061,0,,,
183.43,72.05,Male,22.07957333,3.64939,1,,,
165.99,74.58,Male,4.639573333,6.17939,1,,,
168.06,83.85,Male,6.709573333,15.44939,1,,,
175.72,63.38,Female,14.36957333,-5.02061,0,,,
154.84,58.8,Female,-6.510426667,-9.60061,0,,,
134.39,63.09,Female,-26.96042667,-5.31061,0,,,
121.82,60.41,Female,-39.53042667,-7.99061,0,,,
172.55,85.25,Male,11.19957333,16.84939,1,,,
176.29,85.75,Male,14.93957333,17.34939,1,,,
168.03,84.89,Male,6.679573333,16.48939,1,,,
165.61,71.6,Male,4.259573333,3.19939,1,,,
167.32,60.76,Female,5.969573333,-7.64061,0,,,
150.93,78.47,Female,-10.42042667,10.06939,0,,,
145.74,56.78,Female,-15.61042667,-11.62061,0,,,
167.34,61.35,Male,5.989573333,-7.05061,1,,,
180.08,71.44,Male,18.72957333,3.03939,1,,,
173.09,83.57,Male,11.73957333,15.16939,1,,,
171.33,66.13,Male,9.979573333,-2.27061,1,,,
164.28,50.62,Female,2.929573333,-17.78061,0,,,
195,78.64,Male,33.64957333,10.23939,1,,,
158.25,72.62,Male,-3.100426667,4.21939,1,,,
184.62,68.2,Male,23.26957333,-0.20061,1,,,
179.91,57.93,Male,18.55957333,-10.47061,1,,,
153.14,59.62,Female,-8.210426667,-8.78061,0,,,
158.25,87.68,Male,-3.100426667,19.27939,1,,,
179.08,97.79,Male,17.72957333,29.38939,1,,,
185.37,96.05,Male,24.01957333,27.64939,1,,,
168.71,49.19,Male,7.359573333,-19.21061,1,,,
164.33,62.71,Male,2.979573333,-5.69061,1,,,
149.63,78.91,Female,-11.72042667,10.50939,0,,,
137.23,71.39,Female,-24.12042667,2.98939,0,,,
149.29,72.1,Female,-12.06042667,3.69939,0,,,
179.37,70.36,Male,18.01957333,1.95939,1,,,
167.13,64.58,Male,5.779573333,-3.82061,1,,,
193.76,61.9,Male,32.40957333,-6.50061,1,,,
170.38,85.5,Male,9.029573333,17.09939,1,,,
174.04,60.91,Male,12.68957333,-7.49061,1,,,
160.04,56.86,Male,-1.310426667,-11.54061,1,,,
135.7,76.76,Female,-25.65042667,8.35939,0,,,
160.17,63.73,Male,-1.180426667,-4.67061,1,,,
177.9,91.02,Male,16.54957333,22.61939,1,,,
178.14,84.07,Male,16.78957333,15.66939,1,,,
156.06,75.74,Male,-5.290426667,7.33939,1,,,
162.16,61.8,Female,0.809573333,-6.60061,0,,,
137.82,79.34,Female,-23.53042667,10.93939,0,,,
149.29,65.29,Female,-12.06042667,-3.11061,0,,,
155.72,48.28,Female,-5.630426667,-20.12061,0,,,
144.44,59.99,Female,-16.91042667,-8.41061,0,,,
153.08,60.59,Female,-8.270426667,-7.81061,0,,,
151.99,72.22,Female,-9.360426667,3.81939,0,,,
137.32,52.7,Female,-24.03042667,-15.70061,0,,,
168.99,88.59,Male,7.639573333,20.18939,1,,,
174.3,65.52,Male,12.94957333,-2.88061,1,,,
137.65,63.39,Female,-23.70042667,-5.01061,0,,,
153.29,52.46,Female,-8.060426667,-15.94061,0,,,
138.18,68.91,Female,-23.17042667,0.50939,0,,,
143.87,65.82,Male,-17.48042667,-2.58061,1,,,
159.49,74.99,Male,-1.860426667,6.58939,1,,,
169.98,75.98,Male,8.629573333,7.57939,1,,,
155.01,50.65,Female,-6.340426667,-17.75061,0,,,
149.6,76.38,Female,-11.75042667,7.97939,0,,,
167.15,76.77,Male,5.799573333,8.36939,1,,,
182.59,70.55,Male,21.23957333,2.14939,1,,,
175.63,75.14,Male,14.27957333,6.73939,1,,,
156.38,47.72,Male,-4.970426667,-20.68061,1,,,
153.97,75.77,Female,-7.380426667,7.36939,0,,,
163.36,51.67,Male,2.009573333,-16.73061,1,,,
166.5,54.24,Male,5.149573333,-14.16061,1,,,
141.65,80.99,Male,-19.70042667,12.58939,1,,,
166.84,47.71,Male,5.489573333,-20.69061,1,,,
131,51.53,Female,-30.35042667,-16.87061,0,,,
147.04,47.17,Female,-14.31042667,-21.23061,0,,,
149.09,73.99,Female,-12.26042667,5.58939,0,,,
174.12,85.09,Male,12.76957333,16.68939,1,,,
159.35,66.25,Female,-2.000426667,-2.15061,0,,,
153.17,67.96,Female,-8.180426667,-0.44061,0,,,
177.24,73.04,Male,15.88957333,4.63939,1,,,
182.22,44.16,Male,20.86957333,-24.24061,1,,,
186.85,91.68,Male,25.49957333,23.27939,1,,,
163.15,73.22,Male,1.799573333,4.81939,1,,,
145.34,81.95,Female,-16.01042667,13.54939,0,,,
178.42,87.06,Male,17.06957333,18.65939,1,,,
171.39,74.92,Male,10.03957333,6.51939,1,,,
147.92,72.56,Female,-13.43042667,4.15939,0,,,
135.55,67.98,Female,-25.80042667,-0.42061,0,,,
169.93,53.93,Female,8.579573333,-14.47061,0,,,
141.19,70.14,Female,-20.16042667,1.73939,0,,,
137,45.14,Female,-24.35042667,-23.26061,0,,,
129.84,46.96,Female,-31.51042667,-21.44061,0,,,
150.15,30.53,Male,-11.20042667,-37.87061,1,,,
190.04,49.03,Male,28.68957333,-19.37061,1,,,
174.43,96.62,Male,13.07957333,28.21939,1,,,
181.21,59.55,Male,19.85957333,-8.85061,1,,,
25.68,58.99,Female,-135.6704267,-9.41061,0,,,
146,70.78,Female,-15.35042667,2.37939,0,,,
155.06,52.71,Female,-6.290426667,-15.69061,0,,,
177.15,73.29,Male,15.79957333,4.88939,1,,,
181.53,60.14,Male,20.17957333,-8.26061,1,,,
161.67,73.97,Male,0.319573333,5.56939,1,,,
155.23,85.44,Male,-6.120426667,17.03939,1,,,
182.88,106.44,Male,21.52957333,38.03939,1,,,
147.86,51.29,Female,-13.49042667,-17.11061,0,,,
154.49,65.46,Female,-6.860426667,-2.94061,0,,,
150.04,85.21,Male,-11.31042667,16.80939,1,,,
155.54,73.5,Female,-5.810426667,5.09939,0,,,
156.26,69.33,Female,-5.090426667,0.92939,0,,,
149.73,66.46,Female,-11.62042667,-1.94061,0,,,
170.57,65.73,Female,9.219573333,-2.67061,0,,,
145.77,52.61,Female,-15.58042667,-15.79061,0,,,
172,76.66,Female,10.64957333,8.25939,0,,,
178.86,83.67,Male,17.50957333,15.26939,1,,,
170.74,90.28,Male,9.389573333,21.87939,1,,,
178.1,63.78,Male,16.74957333,-4.62061,1,,,
154.72,59.09,Female,-6.630426667,-9.31061,0,,,
135.8,61.36,Female,-25.55042667,-7.04061,0,,,
159.27,112.28,Male,-2.080426667,43.87939,1,,,
194.12,60.81,Male,32.76957333,-7.59061,1,,,
151.64,37.06,Female,-9.710426667,-31.34061,0,,,
141.79,63.76,Female,-19.56042667,-4.64061,0,,,
131.7,78.36,Female,-29.65042667,9.95939,0,,,
167.94,62.46,Female,6.589573333,-5.94061,0,,,
164.09,51.3,Female,2.739573333,-17.10061,0,,,
153.91,63.76,Female,-7.440426667,-4.64061,0,,,
161.55,49.18,Female,0.199573333,-19.22061,0,,,
162.04,78.29,Female,0.689573333,9.88939,0,,,
155.17,68.16,Female,-6.180426667,-0.24061,0,,,
146.47,42.32,Female,-14.88042667,-26.08061,0,,,
172.26,41.07,Male,10.90957333,-27.33061,1,,,
171.05,99.68,Male,9.699573333,31.27939,1,,,
152.08,56.88,Female,-9.270426667,-11.52061,0,,,
179.16,66.57,Female,17.80957333,-1.83061,0,,,
167.78,52.76,Male,6.429573333,-15.64061,1,,,
173.78,77.89,Male,12.42957333,9.48939,1,,,
187.64,58.31,Male,26.28957333,-10.09061,1,,,
179.29,79.78,Male,17.93957333,11.37939,1,,,
150.78,67.35,Female,-10.57042667,-1.05061,0,,,
134.21,59.56,Female,-27.14042667,-8.84061,0,,,
140.57,59.6,Female,-20.78042667,-8.80061,0,,,
173.63,65.63,Male,12.27957333,-2.77061,1,,,
138.62,76.74,Female,-22.73042667,8.33939,0,,,
168.64,69.62,Male,7.289573333,1.21939,1,,,
169.58,68.77,Male,8.229573333,0.36939,1,,,
187.08,76.41,Male,25.72957333,8.00939,1,,,
178.12,70.81,Male,16.76957333,2.40939,1,,,
181.72,27.73,Male,20.36957333,-40.67061,1,,,
185.99,99.17,Male,24.63957333,30.76939,1,,,
194.32,64.54,Male,32.96957333,-3.86061,1,,,
150.82,37.65,Female,-10.53042667,-30.75061,0,,,
145.08,42.59,Female,-16.27042667,-25.81061,0,,,
168.92,95.59,Male,7.569573333,27.18939,1,,,
168.51,57.28,Male,7.159573333,-11.12061,1,,,
162.43,77.24,Male,1.079573333,8.83939,1,,,
146.67,63.2,Female,-14.68042667,-5.20061,0,,,
149.62,50.48,Female,-11.73042667,-17.92061,0,,,
146.28,68.86,Female,-15.07042667,0.45939,0,,,
157.99,90.49,Male,-3.360426667,22.08939,1,,,
175.96,82.98,Male,14.60957333,14.57939,1,,,
169.78,88.67,Male,8.429573333,20.26939,1,,,
144.35,71.33,Female,-17.00042667,2.92939,0,,,
145.62,69.02,Female,-15.73042667,0.61939,0,,,
170.91,91.65,Male,9.559573333,23.24939,1,,,
163.37,44.12,Male,2.019573333,-24.28061,1,,,
158.36,70.65,Male,-2.990426667,2.24939,1,,,
158.92,50.47,Female,-2.430426667,-17.93061,0,,,
148.03,55.76,Female,-13.32042667,-12.64061,0,,,
148.79,62.35,Female,-12.56042667,-6.05061,0,,,
177.54,51.9,Male,16.18957333,-16.50061,1,,,
170.96,83.22,Male,9.609573333,14.81939,1,,,
185.36,60.06,Male,24.00957333,-8.34061,1,,,
160.76,63.44,Male,-0.590426667,-4.96061,1,,,
160.25,52.41,Female,-1.100426667,-15.99061,0,,,
147.88,62.95,Female,-13.47042667,-5.45061,0,,,
157.41,63.56,Female,-3.940426667,-4.84061,0,,,
154.47,45.89,Female,-6.880426667,-22.51061,0,,,
149.38,62.43,Female,-11.97042667,-5.97061,0,,,
161.29,58.77,Male,-0.060426667,-9.63061,1,,,
137.07,55,Male,-24.28042667,-13.40061,1,,,
172.07,69.9,Male,10.71957333,1.49939,1,,,
138.35,56.16,Female,-23.00042667,-12.24061,0,,,
144.78,48.98,Female,-16.57042667,-19.42061,0,,,
145.92,46.9,Female,-15.43042667,-21.50061,0,,,
174.78,52.74,Female,13.42957333,-15.66061,0,,,
170,75.65,Male,8.649573333,7.24939,1,,,
142.86,54.83,Female,-18.49042667,-13.57061,0,,,
161.04,76.66,Female,-0.310426667,8.25939,0,,,
150.06,64.25,Female,-11.29042667,-4.15061,0,,,
153.97,67.24,Female,-7.380426667,-1.16061,0,,,
180.28,92.56,Male,18.92957333,24.15939,1,,,
179.63,89.83,Male,18.27957333,21.42939,1,,,
176.25,76.66,Male,14.89957333,8.25939,1,,,
172.54,85.74,Male,11.18957333,17.33939,1,,,
167.8,93.25,Male,6.449573333,24.84939,1,,,
136.1,60.17,Female,-25.25042667,-8.23061,0,,,
150.63,71.46,Female,-10.72042667,3.05939,0,,,
154.85,83.75,Female,-6.500426667,15.34939,0,,,
132.65,59.31,Female,-28.70042667,-9.09061,0,,,
158.45,68.09,Male,-2.900426667,-0.31061,1,,,
141.9,54.58,Female,-19.45042667,-13.82061,0,,,
139.74,50.44,Female,-21.61042667,-17.96061,0,,,
